OK	0	505	-	./books/raku-one-liners/52a-stars-homework.raku
OK	0	465	-	./books/raku-one-liners/52b-stars-homework-expanded.raku
OK	0	364	-	./books/raku-one-liners/53a-eval-simple.raku
NONDET	0	381	-	./books/raku-one-liners/53b-eval-block.raku
OK	0	410	-	./books/raku-one-liners/53c-eval-monkey.raku
OK	0	531	-	./books/raku-one-liners/53d-eval-calculation.raku
OK	0	478	-	./books/raku-one-liners/54a-golf-primes.raku
OK	0	377	-	./books/raku-one-liners/54b-golf-primes-full.raku
OK	0	451	-	./books/raku-one-liners/55a-golf-fibonacci.raku
OK	0	490	-	./books/raku-one-liners/55b-golf-fibonacci.raku
OK	0	419	-	./books/raku-one-liners/55c-golf-fibonacci.raku
OK	0	431	-	./books/raku-one-liners/55d-golf-fibonacci.raku
OK	0	405	-	./books/raku-one-liners/55e-golf-fibonacci.raku
OK	0	460	-	./books/raku-one-liners/55f-golf-fibonacci.raku
OK	0	483	-	./books/raku-one-liners/55g-golf-fibonacci.raku
OK	0	409	-	./books/raku-one-liners/56a-postfix-loop.raku
OK	0	387	-	./books/raku-one-liners/56b-postfix-loop.raku
OK	0	430	-	./books/raku-one-liners/57-caret-range.raku
OK	0	407	-	./books/raku-one-liners/58-sequence-downwards.raku
OK	0	428	-	./books/raku-one-liners/59-map-instead-of-loop.raku
OK	0	429	-	./books/raku-one-liners/60-methods-chaining.raku
OK	0	408	-	./books/raku-one-liners/61-sigilless-variable.raku
OK	0	444	-	./books/raku-one-liners/62-put-vs-say.raku
OK	0	413	-	./books/raku-one-liners/63-exact-zero.raku
OK	0	391	-	./books/raku-one-liners/64-rat-literals.raku
NONDET	0	358	-	./books/raku-one-liners/65-target-parse.sh
OK	0	483	-	./books/using-raku/add-arrays.pl
NONZERO	1	676	stderr	./books/using-raku/anagrams.pl
OK	0	499	-	./books/using-raku/approx.pl
OK	0	523	-	./books/using-raku/array-comb.pl
OK	0	439	-	./books/using-raku/array-difference.pl
OK	0	451	-	./books/using-raku/average.pl
OK	0	598	-	./books/using-raku/balanced-brackets.pl
OK	0	436	-	./books/using-raku/bin2dec.pl
OK	0	400	-	./books/using-raku/bin2dec2.pl
OK	0	574	stderr	./books/using-raku/bit-count.pl
OK	0	498	stderr	./books/using-raku/bit-count2.pl
OK	0	956	stderr	./books/using-raku/brainfuck.pl
OK	0	466	-	./books/using-raku/caesar.pl
OK	0	617	-	./books/using-raku/calculator-grammars.pl
OK	0	694	-	./books/using-raku/calculator-regexes.pl
NONZERO	1	766	stderr	./books/using-raku/camel-case.pl
OK	0	427	-	./books/using-raku/cat.pl
OK	0	402	-	./books/using-raku/cat2.pl
OK	0	653	-	./books/using-raku/compressor.pl
OK	0	453	-	./books/using-raku/count-element.pl
OK	0	454	-	./books/using-raku/count-values.pl
NONZERO	1	689	stderr	./books/using-raku/count-words2.pl
OK	0	489	-	./books/using-raku/countvowels.pl
OK	0	472	stderr	./books/using-raku/countwords.pl
OK	0	511	stderr	./books/using-raku/countwords1.pl
OK	0	680	-	./books/using-raku/currency-converter.pl
NONDET	0	489	src-hint	./books/using-raku/currenttime.pl
NONDET	0	532	src-hint	./books/using-raku/datediffs.pl
OK	0	430	-	./books/using-raku/dec2bin.pl
OK	0	544	-	./books/using-raku/digit-groups.pl
NONDET	0	571	-	./books/using-raku/dir.pl
OK	0	484	-	./books/using-raku/distance.pl
OK	0	458	-	./books/using-raku/divide0.pl
OK	0	465	-	./books/using-raku/dna-rna.pl
OK	0	468	-	./books/using-raku/double-character.pl
OK	0	486	-	./books/using-raku/double-character2.pl
OK	0	474	-	./books/using-raku/double-spaces.pl
OK	0	572	src-hint	./books/using-raku/duptext.pl
OK	0	382	-	./books/using-raku/evennumbers1.pl
OK	0	466	-	./books/using-raku/evennumbers2.pl
OK	0	473	-	./books/using-raku/evennumbers3.pl
OK	0	474	-	./books/using-raku/factorial.pl
OK	0	402	-	./books/using-raku/factorial1.pl
OK	0	756	-	./books/using-raku/factorial2.pl
OK	0	716	-	./books/using-raku/factorial3.pl
OK	0	451	-	./books/using-raku/fibonacci.pl
OK	0	445	-	./books/using-raku/fibonacci2.pl
OK	0	451	-	./books/using-raku/firstodd.pl
OK	0	431	-	./books/using-raku/firstodd1.pl
OK	0	525	-	./books/using-raku/firstodd2.pl
NONDET	0	408	src-hint	./books/using-raku/formatted-datetime.pl
OK	0	468	src-hint	./books/using-raku/formatteddate2.pl
NONDET	0	433	src-hint	./books/using-raku/formattedtime.pl
OK	0	520	stderr	./books/using-raku/greetname1.pl
OK	0	420	stderr	./books/using-raku/greetname2.pl
OK	0	467	stderr	./books/using-raku/greetname3.pl
ETERNAL	142	30083	src-hint,stderr	./books/using-raku/guessnumber.pl
ETERNAL	142	30077	src-hint,stderr	./books/using-raku/guessnumber2.pl
OK	0	462	-	./books/using-raku/helloworld1.pl
OK	0	470	-	./books/using-raku/helloworld2.pl
OK	0	504	-	./books/using-raku/incfilename.pl
OK	0	618	-	./books/using-raku/increase-digits.pl
OK	0	570	-	./books/using-raku/increasing.pl
OK	0	588	-	./books/using-raku/increment-array.pl
NONZERO	1	715	stderr	./books/using-raku/insert-operators.pl
OK	0	580	-	./books/using-raku/intersectingcircles.pl
OK	0	581	-	./books/using-raku/isinlist.pl
OK	0	645	-	./books/using-raku/isinlist2.pl
OK	0	709	-	./books/using-raku/isinlist3.pl
OK	0	549	-	./books/using-raku/isinlist4.pl
OK	0	676	-	./books/using-raku/leapyear.pl
OK	0	530	-	./books/using-raku/leapyear1.pl
OK	0	664	-	./books/using-raku/license-plate.pl
OK	0	668	src-hint	./books/using-raku/longestcommon.pl
NONZERO	1	1042	src-hint,stderr	./books/using-raku/longestpalindrome.pl
OK	0	684	-	./books/using-raku/minmax.pl
OK	0	675	-	./books/using-raku/minmax2.pl
NONDET	0	4047	src-hint	./books/using-raku/monte-carlo.pl
OK	0	728	stderr	./books/using-raku/morse-text.pl
NONZERO	1	1004	stderr	./books/using-raku/morse.pl
NONZERO	1	1170	stderr	./books/using-raku/morse2.pl
NONZERO	1	833	stderr	./books/using-raku/morse3.pl
NONZERO	1	1064	stderr	./books/using-raku/morse4.pl
NONDET	0	897	-	./books/using-raku/most-frequent-word-2.pl
OK	0	787	-	./books/using-raku/most-frequent-word.pl
NONDET	0	726	src-hint	./books/using-raku/moving-average.pl
OK	0	587	-	./books/using-raku/multiply.pl
OK	0	580	stderr	./books/using-raku/num-den.pl
OK	0	517	-	./books/using-raku/oddnumbers.pl
OK	0	574	-	./books/using-raku/oddnumbers1.pl
OK	0	539	-	./books/using-raku/oddnumbers3.pl
OK	0	621	-	./books/using-raku/ordergetmax.pl
NONZERO	1	811	stderr	./books/using-raku/palindrome.pl
NONZERO	1	736	stderr	./books/using-raku/palindrome2.pl
NONZERO	1	756	stderr	./books/using-raku/palindrome3.pl
OK	0	765	src-hint	./books/using-raku/parallel-dir.pl
NONDET	0	1412	src-hint	./books/using-raku/parallel-monte-carlo.pl
OK	0	748	-	./books/using-raku/pascal-triangle.pl
NONDET	0	624	src-hint	./books/using-raku/password.pl
NONDET	0	821	src-hint	./books/using-raku/password2.pl
NONDET	0	752	src-hint	./books/using-raku/password3.pl
NONDET	0	788	src-hint	./books/using-raku/password4.pl
OK	0	587	-	./books/using-raku/perfect.pl
OK	0	560	-	./books/using-raku/pi.pl
OK	0	669	stderr	./books/using-raku/pig-latin.pl
OK	0	649	-	./books/using-raku/plural.pl
OK	0	623	-	./books/using-raku/pod.pl
OK	0	864	-	./books/using-raku/polar.pl
NONZERO	1	658	stderr	./books/using-raku/power2-1.pl
OK	0	564	-	./books/using-raku/power2-2.pl
OK	0	524	-	./books/using-raku/power2.pl
OK	0	691	-	./books/using-raku/prime-factors.pl
OK	0	521	-	./books/using-raku/prime.pl
OK	0	628	-	./books/using-raku/prime2.pl
OK	0	681	-	./books/using-raku/primelist.pl
OK	0	651	-	./books/using-raku/primelist2.pl
OK	0	613	-	./books/using-raku/primelist3.pl
OK	0	547	-	./books/using-raku/primelist4.pl
OK	0	647	-	./books/using-raku/primelist5.pl
OK	0	683	-	./books/using-raku/producttable.pl
OK	0	750	-	./books/using-raku/producttable2.pl
OK	0	523	-	./books/using-raku/producttable3.pl
OK	0	732	-	./books/using-raku/producttable4.pl
